ticker,cik,transaction_date,is_buy,shares,price_per_share,transaction_value,is_officer,is_director,is_ten_pct_owner,officer_title,ownership_type,accession_number,close,return_7d
CSW,1624794,2025-11-14,0,1000.0,250.0,250000.0,1,1,0,"Chairman, President & CEO",D,0001413614-25-000011,242.3212816179321,0.09090532758990524
CSW,1624794,2025-11-18,0,359.0,240.54,86353.86,1,0,0,"VP, Chief Accounting Officer",D,0002082728-25-000006,240.30327141753804,0.12205873594314548
CSW,1624794,2025-12-01,0,580.0,275.0,159500.0,1,0,0,"EVP, CFO",D,0001323684-25-000008,268.35562989331606,0.11938799259395746
CSW,1624794,2025-12-02,0,370.0,278.96,103215.2,1,0,0,"SVP, GM Contractor Solutions",D,0002017190-25-000004,271.5724842083871,0.1469614666504433
CSW,1624794,2025-12-02,0,280.0,272.96,76428.79999999999,1,0,0,"SVP, GC & Secretary",D,0001668461-25-000007,271.5724842083871,0.1469614666504433
CSW,1624794,2025-12-08,0,4136.0,301.41,1246631.76,1,0,0,"EVP, Chief Strategy Officer",D,0001663176-25-000008,306.11844144778354,0.010997957360307816
CSW,1624794,2025-12-15,0,1000.0,317.4,317400.0,1,1,0,"Chairman, President & CEO",D,0001413614-25-000012,321.2435326796841,-0.036851597940483864
CSWC,17313,2025-10-01,1,463.0,21.55,9977.65,0,1,0,,D,0000017313-25-000135,20.955533611572772,-0.0808080324252127
CSX,277948,2025-10-20,0,24249.0,36.76,891393.24,1,0,0,SVP - CLO & Corp Secy,D,0001193125-25-246856,36.72425679307348,-0.03852426000579103
CSX,277948,2025-10-20,1,55000.0,36.87,2027849.9999999998,1,1,0,President & CEO,D,0001193125-25-245241,36.72425679307348,-0.03852426000579103
CSX,277948,2025-10-22,0,31053.0,36.09,1120702.77,1,0,0,EVP & CCO,D,0001193125-25-250045,35.9172382262057,-0.014424471552259802
CTEV,1793229,2025-11-12,0,354524.0,48.67,17254683.080000002,0,0,0,,I,0001193125-25-283138,57.22999954223633,-0.21300015244124962
CTEV,1793229,2025-11-12,0,66997.0,48.67,3260743.99,0,0,0,,I,0001193125-25-283138,57.22999954223633,-0.21300015244124962
CTEV,1793229,2025-11-12,0,20722.0,48.67,1008539.74,0,0,0,,I,0001193125-25-283138,57.22999954223633,-0.21300015244124962
CTEV,1793229,2025-11-12,0,789936.0,48.67,38446185.120000005,0,0,0,,I,0001193125-25-283138,57.22999954223633,-0.21300015244124962
CTEV,1793229,2025-11-12,0,264336.0,48.67,12865233.120000001,0,0,0,,I,0001193125-25-283138,57.22999954223633,-0.21300015244124962
CTEV,1793229,2025-11-12,0,3485.0,48.67,169614.95,0,0,0,,I,0001193125-25-283138,57.22999954223633,-0.21300015244124962
CTEV,1793229,2025-11-17,1,916.0,38.0,34808.0,1,0,0,"SVP,  Chief Strategy Officer",D,0002033015-25-000003,42.369998931884766,0.23814020313781142
CTEV,1793229,2025-11-17,1,9600.0,38.25,367200.0,1,0,0,"EVP, Chief Digital Officer",D,0001828369-25-000003,42.369998931884766,0.23814020313781142
CTEV,1793229,2025-11-17,1,625.0,38.84,24275.000000000004,1,0,0,"SVP, General Counsel",D,0002036762-25-000006,42.369998931884766,0.23814020313781142
CTEV,1793229,2025-11-20,1,5290.0,47.23,249846.69999999998,1,1,0,"Pres., CEO & Executive Chair",I,0001841409-25-000004,47.220001220703125,-0.008894577992057158
CTLPP,896429,2025-09-18,0,62830.0,10.63,667882.9,1,0,0,Chief Financial Officer,D,0001628280-25-053325,59.11000061035156,-0.033158502186335856
CTM,1877939,2025-11-11,0,60000.0,1.18,70800.0,1,1,0,"General Counsel, Secretary",D,0001310272-25-000017,1.1799999475479126,-0.0847456856590309
CTM,1877939,2025-11-13,0,160000.0,1.17,187200.0,1,1,0,"General Counsel, Secretary",D,0001310272-25-000017,1.1100000143051147,-0.0900901104082059
CTM,1877939,2025-11-14,0,90000.0,1.15,103499.99999999999,1,1,0,"General Counsel, Secretary",D,0001310272-25-000019,1.149999976158142,-0.09565218833533967
CTM,1877939,2025-11-17,0,10000.0,1.16,11600.0,1,1,0,"General Counsel, Secretary",D,0001310272-25-000019,1.149999976158142,-0.10434783239671111
CTM,1877939,2025-11-28,0,18000.0,1.06,19080.0,1,1,0,"General Counsel, Secretary",D,0001310272-25-000021,1.0199999809265137,0.16666674458123645
CTM,1877939,2025-12-01,0,35000.0,1.05,36750.0,1,1,0,"General Counsel, Secretary",D,0001310272-25-000021,1.0399999618530273,0.18269236941309597
CTM,1877939,2025-12-10,0,127000.0,1.21,153670.0,1,1,0,"General Counsel, Secretary",D,0001310272-25-000023,1.2300000190734863,-0.17073173568335223
CTM,1877939,2025-12-11,0,50000.0,1.16,57999.99999999999,1,1,0,"General Counsel, Secretary",D,0001310272-25-000023,1.149999976158142,-0.07826090021259681
CTM,1877939,2025-12-12,0,11000.0,1.16,12760.0,1,1,0,"General Counsel, Secretary",D,0001310272-25-000023,1.159999966621399,-0.10344828294942289
CTM,1877939,2025-12-15,0,6000.0,1.1,6600.000000000001,1,1,0,"General Counsel, Secretary",D,0001877939-25-000127,1.100000023841858,-0.07272731016490004
CTM,1877939,2025-12-16,0,12000.0,1.07,12840.0,1,1,0,"General Counsel, Secretary",D,0001877939-25-000127,1.0399999618530273,0.0
CTM,1877939,2025-12-19,0,30000.0,1.05,31500.0,1,1,0,"General Counsel, Secretary",D,0001310272-25-000026,1.0199999809265137,-0.08823527005579462
CTMX,1501989,2025-11-06,0,101793.0,4.54,462140.22000000003,1,1,0,CEO,D,0001610717-25-000372,4.309999942779541,-0.12296983258147581
CTNM,1855175,2025-12-23,0,4170.0,12.23,50999.1,1,0,0,Chief Scientific Officer,D,0001437749-25-038936,12.239999771118164,-0.07516340633149377
CTNM,1855175,2025-12-29,0,3611.0,12.06,43548.66,1,0,0,CMO & Head of Development,D,0001437749-25-038938,12.390000343322754,-0.2663438336798196
CTRI,1981599,2025-11-14,1,3488372.0,21.5,74999998.0,0,0,0,,I,0001539497-25-002986,20.510000228881836,0.006825908731648512
CTRI,1981599,2025-12-04,0,7108.0,24.51,174217.08000000002,1,1,0,Chief Executive Officer,D,0001981599-25-000099,24.510000228881836,0.08935130614470527
CTSH,1058290,2025-10-29,0,2500.0,75.18,187950.00000000003,1,0,0,"CLO, CAO & Corporate Secretary",D,0001853867-25-000009,74.85253526986384,-0.03232242193367651
CTSH,1058290,2025-11-18,0,160.0,70.94,11350.4,1,0,0,"SVP, Controller & CAO",D,0002075228-25-000009,70.94000244140625,0.08683388526526718
CTSH,1058290,2025-11-26,0,7000.0,77.08,539560.0,1,0,0,President - Americas,D,0001936541-25-000011,76.66999816894531,0.0536063741816586
CTSH,1058290,2025-12-01,0,7000.0,77.84,544880.0,1,0,0,President - Americas,D,0001936541-25-000013,77.44999694824219,0.02556492491867725
CTSH,1058290,2025-12-01,0,151.0,77.45,11694.95,1,0,0,"SVP, Controller & CAO",D,0002075228-25-000011,77.44999694824219,0.02556492491867725
CTSH,1058290,2025-12-04,0,3125.0,80.01,250031.25000000003,1,1,0,Chief Executive Officer,D,0001872870-25-000014,79.61000061035156,0.06104761428326913
CTSH,1058290,2025-12-04,0,2500.0,80.0,200000.0,1,0,0,"CLO, CAO & Corporate Secretary",D,0001853867-25-000015,79.61000061035156,0.06104761428326913
CTSH,1058290,2025-12-11,0,7000.0,83.52,584640.0,0,1,0,,D,0001553895-25-000007,83.04000091552734,0.026252411863451112
CTSH,1058290,2025-12-12,0,5000.0,83.68,418400.00000000006,1,0,0,"CLO, CAO & Corporate Secretary",D,0001853867-25-000017,83.95999908447266,0.01298241995201187
CTSH,1058290,2025-12-15,0,131.0,84.45,11062.95,1,0,0,"SVP, Controller & CAO",D,0002075228-25-000013,84.47000122070312,0.006274402410769413
CTSH,1058290,2025-12-15,0,3000.0,83.86,251580.0,0,1,0,,D,0001553895-25-000009,84.47000122070312,0.006274402410769413
CTSH,1058290,2025-12-19,0,2950.0,85.06,250927.0,1,1,0,Chief Executive Officer,D,0001872870-25-000018,83.58999633789062,0.006579771214901955
CTSH,1058290,2025-12-22,0,3000.0,85.15,255450.00000000003,0,1,0,,D,0001553895-25-000011,85.22000122070312,-0.026167605315544663
CTSH,1058290,2025-12-24,0,4000.0,85.3,341200.0,0,1,0,,D,0001553895-25-000011,85.0,-0.04458824606502757
CTSH,1058290,2025-12-29,0,3000.0,85.17,255510.0,0,1,0,,D,0001553895-25-000013,85.33000183105469,-0.02086017509786422
CTTH,1035422,2025-09-23,1,6815.0,0.06,408.9,1,0,0,CEO,D,0001035422-25-000014,0.04958000034093857,-0.2517144374909366
CTTH,1035422,2025-10-31,1,7000.0,0.06,420.0,1,0,0,CEO,D,0001035422-25-000015,0.04500000178813934,0.0
CTTH,1035422,2025-11-20,1,200000.0,0.04,8000.0,0,1,0,,D,0001035422-25-000017,0.03999999910593033,0.7175000544823719
CTTH,1035422,2025-11-20,1,62900.0,0.04,2516.0,1,0,0,CEO,D,0001035422-25-000016,0.03999999910593033,0.7175000544823719
CTTH,1035422,2025-12-17,1,8300.0,0.06,498.0,1,0,0,CEO,D,0001035422-25-000018,0.05999999865889549,-0.24999995343387021
CUBB,1488813,2025-11-05,0,22172.0,67.76,1502374.7200000002,1,1,0,Chairman & CEO,D,0001222371-25-000002,20.9649545736441,-0.00432082529553582
CUBB,1488813,2025-11-06,0,1263.0,67.75,85568.25,1,1,0,Chairman & CEO,D,0001222371-25-000002,20.736517047645076,-0.00047476470868141967
CUBB,1488813,2025-11-07,0,9000.0,66.93,602370.0000000001,0,1,0,,D,0001910332-25-000004,21.06243473288553,-0.015941296754600154
CUBB,1488813,2025-11-10,0,13595.0,68.69,933840.5499999999,1,1,0,Chairman & CEO,D,0001222371-25-000003,20.834982462213638,-0.004158749374792826
CUBB,1488813,2025-11-11,0,24784.0,68.05,1686551.2,1,1,0,Chairman & CEO,D,0001222371-25-000003,21.15006590628423,-0.01629416199383145
CUBB,1488813,2025-11-12,0,2522.0,68.39,172479.58,1,1,0,Chairman & CEO,D,0001222371-25-000003,21.061449725819987,-0.013557737844711037
CUBB,1488813,2025-11-24,0,2900.0,65.04,188616.00000000003,1,0,0,"EVP, Head of Corp Development",D,0001749928-25-000003,20.90390611752332,0.016015084930968686
CUBB,1488813,2025-11-25,0,7479.0,70.06,523978.74,1,1,0,Chairman & CEO,D,0001222371-25-000004,20.943293342257984,0.015984936455434733
CUBB,1488813,2025-12-03,0,128185.0,69.43,8899884.55,1,1,0,Chairman & CEO,D,0001222371-25-000005,21.268223575548934,0.017129597243122064
CUBB,1488813,2025-12-09,0,2242.0,71.05,159294.1,1,0,0,Chief Accounting Officer,D,0001810267-25-000002,21.140220765393625,0.04492760022397906
CUBE,1298675,2025-12-12,0,46925.0,36.55,1715108.7499999998,1,1,0,CEO,D,0001225208-25-010046,36.170294745323375,-0.026150849544862784
CUBE,1298675,2025-12-15,0,679.0,36.55,24817.449999999997,1,1,0,CEO,D,0001225208-25-010046,36.19985860524915,-0.03810568031415716
CURI,1776909,2025-11-06,0,17508.0,3.87,67755.96,1,0,0,Chief Financial Officer,I,0001628280-25-051005,3.991476730511214,0.10837444165567942
CURI,1776909,2025-11-06,0,4559.0,4.06,18509.539999999997,1,0,0,Gen Counsel,D,0001628280-25-051003,3.991476730511214,0.10837444165567942
CURI,1776909,2025-11-13,0,5553.0,4.98,27653.940000000002,1,0,0,COO and Secretary,D,0001628280-25-052701,4.394556553114552,0.03691293729201083
CURI,1776909,2025-11-13,0,9291.0,5.0,46455.0,0,1,0,,I,0001628280-25-052699,4.394556553114552,0.03691293729201083
CURI,1776909,2025-11-17,0,1343.0,4.5,6043.5,1,0,0,Chief Financial Officer,I,0001628280-25-052705,4.424050792562004,0.051111115863629125
CURI,1776909,2025-11-20,0,63674.0,4.92,313276.08,1,1,0,President and CEO,D,0001628280-25-053858,4.551856712555182,-0.008639285183853212
CURI,1776909,2025-11-20,0,14116.0,5.0,70580.0,0,1,0,,I,0001628280-25-053833,4.551856712555182,-0.008639285183853212
CURI,1776909,2025-11-20,0,10200.0,4.98,50796.00000000001,1,0,0,COO and Secretary,D,0001628280-25-053827,4.551856712555182,-0.008639285183853212
CURI,1776909,2025-11-21,0,12872.0,4.6,59211.2,1,1,0,President and CEO,D,0001628280-25-053858,4.227426376312066,0.051162739635612055
CURI,1776909,2025-11-24,0,141206.0,4.65,656607.9,1,1,0,President and CEO,D,0001628280-25-053858,4.556772543585865,-0.01833875504831014
CURI,1776909,2025-11-25,0,100000.0,4.62,462000.0,1,1,0,President and CEO,D,0001628280-25-053994,4.620675066539273,0.006346481500185213
CURI,1776909,2025-12-10,0,5768.0,4.98,28724.640000000003,1,0,0,COO and Secretary,D,0001628280-25-056741,4.929999828338623,-0.17849891850813995
CURI,1776909,2025-12-15,0,2000.0,4.59,9180.0,1,0,0,Chief Financial Officer,I,0001628280-25-057038,4.590000152587891,-0.13725492233060543
CURV,1792781,2025-12-03,0,25000.0,1.31,32750.0,0,0,0,,I,0000921895-25-003284,1.3300000429153442,-0.1879699187467716
CVBF,354647,2025-11-14,1,27094.0,18.45,499884.3,0,1,0,,I,0000354647-25-000017,18.221950366725853,0.07278656616578706
CVCO,278166,2025-11-07,0,500.0,568.99,284495.0,0,1,0,,I,0001628280-25-051447,575.3900146484375,-0.058186691898646364
CVKD,1937993,2025-09-29,0,100.0,14.0,1400.0,1,0,0,Chief Financial Officer,D,0001213900-25-094804,14.010000228881836,-0.024268390223647174
CVKD,1937993,2025-09-29,0,419.0,14.01,5870.19,1,1,0,CEO and Chairman,D,0001213900-25-094803,14.010000228881836,-0.024268390223647174
CVKD,1937993,2025-10-01,0,1700.0,13.99,23783.0,1,0,0,Chief Financial Officer,D,0001213900-25-094804,13.960000038146973,0.007163351088572092
CVKD,1937993,2025-10-01,0,881.0,14.01,12342.81,1,1,0,CEO and Chairman,D,0001213900-25-094803,13.960000038146973,0.007163351088572092
CVKD,1937993,2025-10-02,0,500.0,14.13,7065.0,1,1,0,CEO and Chairman,D,0001213900-25-096241,14.270000457763672,-0.0140154699736286
CVKD,1937993,2025-10-06,0,107.0,13.99,1496.93,1,0,0,Chief Financial Officer,D,0001213900-25-097178,13.949999809265137,-0.002150518521962026
CVKD,1937993,2025-10-09,0,1693.0,13.99,23685.07,1,0,0,Chief Financial Officer,D,0001213900-25-098718,13.880000114440918,-0.019452482387428815
CVKD,1937993,2025-10-09,0,1800.0,14.02,25236.0,1,1,0,CEO and Chairman,D,0001213900-25-098719,13.880000114440918,-0.019452482387428815
CVKD,1937993,2025-10-13,0,1800.0,14.07,25326.0,1,0,0,Chief Financial Officer,D,0001213900-25-098718,14.069999694824219,-0.07675905807612368
CVKD,1937993,2025-10-13,0,1800.0,14.15,25470.0,1,1,0,CEO and Chairman,D,0001213900-25-098719,14.069999694824219,-0.07675905807612368
CVKD,1937993,2025-10-24,0,1800.0,13.99,25182.0,1,0,0,Chief Financial Officer,D,0001213900-25-103147,13.949999809265137,-0.05591396011727118
CVKD,1937993,2025-10-24,0,1129.0,14.03,15839.869999999999,1,1,0,CEO and Chairman,D,0001213900-25-103146,13.949999809265137,-0.05591396011727118
CVKD,1937993,2025-10-27,0,1800.0,13.99,25182.0,1,0,0,Chief Financial Officer,D,0001213900-25-103147,13.970000267028809,-0.13958480830293282
CVKD,1937993,2025-10-27,0,1315.0,13.99,18396.85,1,1,0,CEO and Chairman,D,0001213900-25-103146,13.970000267028809,-0.13958480830293282
CVKD,1937993,2025-12-29,0,9933.0,6.97,69233.01,1,0,0,Chief Financial Officer,D,0001213900-25-127110,7.369999885559082,0.033921303104746954
CVLT,1169561,2025-11-18,0,2674.0,123.58,330452.92,1,0,0,Chief Commercial Officer,D,0001560814-25-000011,124.98999786376953,-0.01992157697677103
CVLT,1169561,2025-11-18,0,830.0,123.58,102571.4,1,0,0,Chief Financial Officer,D,0002035847-25-000012,124.98999786376953,-0.01992157697677103
CVLT,1169561,2025-11-18,0,6820.0,123.58,842815.6,1,1,0,President & CEO,D,0001765820-25-000011,124.98999786376953,-0.01992157697677103
CVLT,1169561,2025-11-18,0,5794.0,123.37,714805.78,1,1,0,President & CEO,D,0001765820-25-000011,124.98999786376953,-0.01992157697677103
CVLT,1169561,2025-11-18,0,1939.0,124.64,241676.96,1,1,0,President & CEO,D,0001765820-25-000011,124.98999786376953,-0.01992157697677103
CVLT,1169561,2025-11-18,0,100.0,125.81,12581.0,1,1,0,President & CEO,D,0001765820-25-000011,124.98999786376953,-0.01992157697677103
CVLT,1169561,2025-11-19,0,1845.0,122.4,225828.0,1,0,0,Chief Commercial Officer,D,0001560814-25-000011,122.4000015258789,0.0026960933573592773
CVLT,1169561,2025-11-19,0,108.0,122.59,13239.720000000001,1,1,0,President & CEO,D,0001765820-25-000011,122.4000015258789,0.0026960933573592773
CVLT,1169561,2025-11-19,0,6604.0,121.81,804433.24,1,1,0,President & CEO,D,0001765820-25-000011,122.4000015258789,0.0026960933573592773
CVLT,1169561,2025-11-19,0,2845.0,119.75,340688.75,1,1,0,President & CEO,D,0001765820-25-000011,122.4000015258789,0.0026960933573592773
CVLT,1169561,2025-11-19,0,3552.0,120.99,429756.48,1,1,0,President & CEO,D,0001765820-25-000011,122.4000015258789,0.0026960933573592773
CVM,725363,2025-12-04,1,8389.0,5.96,49998.44,1,1,0,Chief Executive Officer,D,0001236030-25-000019,5.800000190734863,0.09482753376048075
CVNA,1690820,2025-09-29,0,665.0,391.9,260613.49999999997,1,1,0,Chief Executive Officer,I,0001700548-25-000104,373.0,-0.007774782564301273
CVNA,1690820,2025-09-29,0,315.0,390.69,123067.35,1,1,0,Chief Executive Officer,I,0001700548-25-000104,373.0,-0.007774782564301273
CVNA,1690820,2025-09-29,0,435.0,389.66,169502.1,1,1,0,Chief Executive Officer,I,0001700548-25-000104,373.0,-0.007774782564301273
CVNA,1690820,2025-09-29,0,550.0,388.61,213735.5,1,1,0,Chief Executive Officer,I,0001700548-25-000104,373.0,-0.007774782564301273
CVNA,1690820,2025-09-29,0,385.0,392.72,151197.2,1,1,0,Chief Executive Officer,I,0001700548-25-000104,373.0,-0.007774782564301273
CVNA,1690820,2025-09-29,0,50.0,393.46,19673.0,1,1,0,Chief Executive Officer,I,0001700548-25-000104,373.0,-0.007774782564301273
CVNA,1690820,2025-09-29,0,50.0,374.38,18719.0,1,1,0,Chief Executive Officer,I,0001700548-25-000102,373.0,-0.007774782564301273
CVNA,1690820,2025-09-29,0,50.0,375.95,18797.5,1,1,0,Chief Executive Officer,I,0001700548-25-000102,373.0,-0.007774782564301273
CVNA,1690820,2025-09-29,0,50.0,376.98,18849.0,1,1,0,Chief Executive Officer,I,0001700548-25-000102,373.0,-0.007774782564301273
CVNA,1690820,2025-09-29,0,150.0,373.48,56022.0,1,1,0,Chief Executive Officer,I,0001700548-25-000102,373.0,-0.007774782564301273
CVNA,1690820,2025-09-29,0,150.0,371.92,55788.0,1,1,0,Chief Executive Officer,I,0001700548-25-000102,373.0,-0.007774782564301273
CVNA,1690820,2025-09-29,0,50.0,379.32,18966.0,1,1,0,Chief Executive Officer,I,0001700548-25-000102,373.0,-0.007774782564301273
CVNA,1690820,2025-09-29,0,50.0,380.45,19022.5,1,1,0,Chief Executive Officer,I,0001700548-25-000102,373.0,-0.007774782564301273
CVNA,1690820,2025-09-29,0,250.0,383.3,95825.0,1,1,0,Chief Executive Officer,I,0001700548-25-000102,373.0,-0.007774782564301273
CVNA,1690820,2025-09-29,0,397.0,385.14,152900.58,1,1,0,Chief Executive Officer,I,0001700548-25-000102,373.0,-0.007774782564301273
CVNA,1690820,2025-09-29,0,396.0,385.84,152792.63999999998,1,1,0,Chief Executive Officer,I,0001700548-25-000102,373.0,-0.007774782564301273
CVNA,1690820,2025-09-29,0,400.0,386.59,154636.0,1,1,0,Chief Executive Officer,I,0001700548-25-000102,373.0,-0.007774782564301273
CVNA,1690820,2025-09-29,0,1004.0,387.79,389341.16000000003,1,1,0,Chief Executive Officer,I,0001700548-25-000102,373.0,-0.007774782564301273
CVNA,1690820,2025-09-29,0,1003.0,387.39,388552.17,1,1,0,Chief Executive Officer,I,0001700548-25-000102,373.0,-0.007774782564301273
CVNA,1690820,2025-09-30,0,114.0,387.06,44124.840000000004,1,1,0,Chief Executive Officer,I,0001700548-25-000108,389.5299987792969,-0.07005881095279666
CVNA,1690820,2025-09-30,0,1.0,387.98,387.98,1,1,0,Chief Executive Officer,I,0001700548-25-000108,389.5299987792969,-0.07005881095279666
CVNA,1690820,2025-09-30,0,1.0,388.98,388.98,1,1,0,Chief Executive Officer,I,0001700548-25-000108,389.5299987792969,-0.07005881095279666
CVNA,1690820,2025-09-30,0,81.0,392.43,31786.83,1,1,0,Chief Executive Officer,I,0001700548-25-000108,389.5299987792969,-0.07005881095279666
CVNA,1690820,2025-09-30,0,1.0,390.43,390.43,1,1,0,Chief Executive Officer,I,0001700548-25-000108,389.5299987792969,-0.07005881095279666
CVNA,1690820,2025-09-30,0,101.0,390.44,39434.44,1,1,0,Chief Executive Officer,I,0001700548-25-000108,389.5299987792969,-0.07005881095279666
CVNA,1690820,2025-09-30,0,100.0,390.54,39054.0,1,1,0,Chief Executive Officer,I,0001700548-25-000108,389.5299987792969,-0.07005881095279666
CVNA,1690820,2025-09-30,0,80.0,392.18,31374.4,1,1,0,Chief Executive Officer,I,0001700548-25-000108,389.5299987792969,-0.07005881095279666
CVNA,1690820,2025-09-30,0,1.0,389.28,389.28,1,1,0,Chief Executive Officer,I,0001700548-25-000108,389.5299987792969,-0.07005881095279666
CVNA,1690820,2025-09-30,0,215.0,385.17,82811.55,1,1,0,Chief Executive Officer,I,0001700548-25-000106,389.5299987792969,-0.07005881095279666
CVNA,1690820,2025-09-30,0,172.0,384.01,66049.72,1,1,0,Chief Executive Officer,I,0001700548-25-000106,389.5299987792969,-0.07005881095279666
CVNA,1690820,2025-09-30,0,2.0,385.95,771.9,1,1,0,Chief Executive Officer,I,0001700548-25-000106,389.5299987792969,-0.07005881095279666
CVNA,1690820,2025-09-30,0,104.0,374.79,38978.16,1,1,0,Chief Executive Officer,I,0001700548-25-000106,389.5299987792969,-0.07005881095279666
CVNA,1690820,2025-09-30,0,296.0,375.87,111257.52,1,1,0,Chief Executive Officer,I,0001700548-25-000106,389.5299987792969,-0.07005881095279666
CVNA,1690820,2025-09-30,0,295.0,376.24,110990.8,1,1,0,Chief Executive Officer,I,0001700548-25-000106,389.5299987792969,-0.07005881095279666
CVNA,1690820,2025-09-30,0,937.0,377.34,353567.57999999996,1,1,0,Chief Executive Officer,I,0001700548-25-000106,389.5299987792969,-0.07005881095279666
